station_id,user_id,user_state,station_name,station_play_date,listening_hours,daily_session_starts
297990,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,MSNBC,4/3/21 0:00,0.583333333,4
20407,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,CNN,4/3/21 0:00,0,4
297990,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,MSNBC,4/5/21 0:00,1.786666667,4
20407,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,CNN,4/5/21 0:00,7.528888889,4
20407,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,CNN,4/6/21 0:00,6.42,16
20407,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,CNN,4/7/21 0:00,7.462222222,8
20407,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,CNN,4/8/21 0:00,3.737777778,4
297990,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,MSNBC,4/8/21 0:00,3.475555556,4
297990,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,MSNBC,4/9/21 0:00,9.132222222,0
20407,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,CNN,4/9/21 0:00,0,4
20407,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,CNN,4/10/21 0:00,0,4
297990,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,MSNBC,4/10/21 0:00,12.66111111,8
20407,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,CNN,4/12/21 0:00,8.032222222,16
297990,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,MSNBC,4/12/21 0:00,5.895555556,8
297990,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,MSNBC,4/13/21 0:00,4.194444444,4
20407,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,CNN,4/13/21 0:00,2,4
20407,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,CNN,4/14/21 0:00,3.44,8
20407,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,CNN,4/15/21 0:00,6.175555556,4
20407,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,CNN,4/16/21 0:00,2.445555556,8
297990,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,MSNBC,4/17/21 0:00,1.365555556,4
20407,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,CNN,4/17/21 0:00,3.906666667,4
20407,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,CNN,4/19/21 0:00,0,8
297990,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,MSNBC,4/19/21 0:00,6.683333333,4
20407,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,CNN,4/20/21 0:00,20.10555556,12
297990,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,MSNBC,4/20/21 0:00,6.777777778,12
20407,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,CNN,4/21/21 0:00,24.36,8
20407,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,CNN,4/22/21 0:00,3.874444444,16
297990,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,MSNBC,4/23/21 0:00,13.43888889,16
20407,00C87302-DDB0-444C-97C1-43ECE2F3218A-777,CA,CNN,4/23/21 0:00,16.50333333,12
297990,00C99612-C86D-4641-9910-9C2CAE96B708-777,NC,MSNBC,4/19/21 0:00,1.383055556,1
297990,00C99612-C86D-4641-9910-9C2CAE96B708-777,GA,MSNBC,4/20/21 0:00,0.469166667,1
297990,00C99612-C86D-4641-9910-9C2CAE96B708-777,NC,MSNBC,4/21/21 0:00,0.340277778,0
272036,00CC9926-92DB-4DE0-83BA-57976D088527-777,KY,MSNBC - Premium,4/12/21 0:00,1.844444444,10
309346,00CC9926-92DB-4DE0-83BA-57976D088527-777,DC,CNN - Premium,4/12/21 0:00,0.048611111,10
309608,00CC9926-92DB-4DE0-83BA-57976D088527-777,PA,Bloomberg Radio - Premium,4/17/21 0:00,0.023611111,5
297990,00CE2EBF-2FC1-49C5-9EC2-BD75C0265604-777,WA,MSNBC,4/20/21 0:00,6.535555556,34
22469,00D2F49A-20A7-4626-AA9B-0F0145EB181E-777,CT,98.7 FM ESPN New York,4/7/21 0:00,1.090277778,50
20407,00D2F49A-20A7-4626-AA9B-0F0145EB181E-777,CT,CNN,4/7/21 0:00,0.006944444,25
272036,00D34DD1-27EF-42AF-880D-2C207A70697C-109,NE,MSNBC - Premium,3/29/21 0:00,1.008333333,2
272036,00D34DD1-27EF-42AF-880D-2C207A70697C-109,NE,MSNBC - Premium,3/31/21 0:00,5.782777778,10
272036,00D34DD1-27EF-42AF-880D-2C207A70697C-109,NE,MSNBC - Premium,4/2/21 0:00,6.605555556,2
272036,00D34DD1-27EF-42AF-880D-2C207A70697C-109,NE,MSNBC - Premium,4/3/21 0:00,2.07,4
272036,00D34DD1-27EF-42AF-880D-2C207A70697C-109,NE,MSNBC - Premium,4/5/21 0:00,3.062777778,4
272036,00D34DD1-27EF-42AF-880D-2C207A70697C-109,NE,MSNBC - Premium,4/6/21 0:00,0.883333333,2
272036,00D34DD1-27EF-42AF-880D-2C207A70697C-109,NE,MSNBC - Premium,4/7/21 0:00,4.462222222,8
272036,00D34DD1-27EF-42AF-880D-2C207A70697C-109,NE,MSNBC - Premium,4/9/21 0:00,5.623333333,6
272036,00D34DD1-27EF-42AF-880D-2C207A70697C-109,NE,MSNBC - Premium,4/10/21 0:00,0.83,2
272036,00D34DD1-27EF-42AF-880D-2C207A70697C-109,NE,MSNBC - Premium,4/11/21 0:00,1.836666667,8
309346,00D34DD1-27EF-42AF-880D-2C207A70697C-109,NE,CNN - Premium,4/12/21 0:00,2.408333333,2
272036,00D34DD1-27EF-42AF-880D-2C207A70697C-109,NE,MSNBC - Premium,4/12/21 0:00,2.161111111,8
272036,00D34DD1-27EF-42AF-880D-2C207A70697C-109,NE,MSNBC - Premium,4/13/21 0:00,5.947222222,8
272036,00D34DD1-27EF-42AF-880D-2C207A70697C-109,MN,MSNBC - Premium,4/14/21 0:00,0.196111111,2
272036,00D34DD1-27EF-42AF-880D-2C207A70697C-109,NE,MSNBC - Premium,4/15/21 0:00,0.136111111,2
272036,00D34DD1-27EF-42AF-880D-2C207A70697C-109,MN,MSNBC - Premium,4/16/21 0:00,2.388333333,8
272036,00D34DD1-27EF-42AF-880D-2C207A70697C-109,NE,MSNBC - Premium,4/19/21 0:00,3.262222222,6
272036,00D34DD1-27EF-42AF-880D-2C207A70697C-109,NE,MSNBC - Premium,4/20/21 0:00,0.914444444,6
272036,00D34DD1-27EF-42AF-880D-2C207A70697C-109,NE,MSNBC - Premium,4/21/21 0:00,3.047222222,10
272036,00D34DD1-27EF-42AF-880D-2C207A70697C-109,NE,MSNBC - Premium,4/22/21 0:00,1.301111111,2
272036,00D34DD1-27EF-42AF-880D-2C207A70697C-109,IA,MSNBC - Premium,4/23/21 0:00,0.810555556,6
308259,00D3BF3F-460E-457C-A560-985A59B3F93A-777,GA,Mississippi State Baseball,4/1/21 0:00,5.22,9
308259,00D3BF3F-460E-457C-A560-985A59B3F93A-777,GA,Mississippi State Baseball,4/2/21 0:00,8.71,18
308259,00D3BF3F-460E-457C-A560-985A59B3F93A-777,,Mississippi State Baseball,4/9/21 0:00,6.465,9
308259,00D3BF3F-460E-457C-A560-985A59B3F93A-777,GA,Mississippi State Baseball,4/10/21 0:00,4.4175,18
308259,00D3BF3F-460E-457C-A560-985A59B3F93A-777,GA,Mississippi State Baseball,4/11/21 0:00,14.665,36
308259,00D3BF3F-460E-457C-A560-985A59B3F93A-777,TN,Mississippi State Baseball,4/12/21 0:00,0,18
308259,00D3BF3F-460E-457C-A560-985A59B3F93A-777,GA,Mississippi State Baseball,4/16/21 0:00,9.3025,27
308259,00D3BF3F-460E-457C-A560-985A59B3F93A-777,TN,Mississippi State Baseball,4/17/21 0:00,0,18
308259,00D3BF3F-460E-457C-A560-985A59B3F93A-777,GA,Mississippi State Baseball,4/18/21 0:00,23.2825,27
308259,00D3BF3F-460E-457C-A560-985A59B3F93A-777,GA,Mississippi State Baseball,4/20/21 0:00,3.5325,9
308259,00D3BF3F-460E-457C-A560-985A59B3F93A-777,GA,Mississippi State Baseball,4/23/21 0:00,3.665,9
308259,00D3BF3F-460E-457C-A560-985A59B3F93A-777,GA,Mississippi State Baseball,4/25/21 0:00,9.7275,27
309346,00D43FEC-B01E-4672-9860-D926C216A6CF-109,NY,CNN - Premium,3/30/21 0:00,12.1,20
309346,00D43FEC-B01E-4672-9860-D926C216A6CF-109,NY,CNN - Premium,3/31/21 0:00,5,20
272036,00D43FEC-B01E-4672-9860-D926C216A6CF-109,NY,MSNBC - Premium,3/31/21 0:00,1.75,20
272036,00D43FEC-B01E-4672-9860-D926C216A6CF-109,NY,MSNBC - Premium,4/1/21 0:00,20.85,20
309346,00D43FEC-B01E-4672-9860-D926C216A6CF-109,NY,CNN - Premium,4/4/21 0:00,7.127777778,20
272036,00D43FEC-B01E-4672-9860-D926C216A6CF-109,NY,MSNBC - Premium,4/5/21 0:00,0,20
309346,00D43FEC-B01E-4672-9860-D926C216A6CF-109,NY,CNN - Premium,4/5/21 0:00,4.477777778,40
309346,00D43FEC-B01E-4672-9860-D926C216A6CF-109,NY,CNN - Premium,4/6/21 0:00,23,20
309346,00D43FEC-B01E-4672-9860-D926C216A6CF-109,NY,CNN - Premium,4/8/21 0:00,6.055555556,20
272036,00D43FEC-B01E-4672-9860-D926C216A6CF-109,NY,MSNBC - Premium,4/10/21 0:00,0.944444444,20
309346,00D43FEC-B01E-4672-9860-D926C216A6CF-109,NY,CNN - Premium,4/10/21 0:00,23.37222222,60
272036,00D43FEC-B01E-4672-9860-D926C216A6CF-109,NY,MSNBC - Premium,4/12/21 0:00,17.02222222,20
272036,00D43FEC-B01E-4672-9860-D926C216A6CF-109,NY,MSNBC - Premium,4/13/21 0:00,7.65,20
309346,00D43FEC-B01E-4672-9860-D926C216A6CF-109,NY,CNN - Premium,4/13/21 0:00,3.133333333,20
272036,00D43FEC-B01E-4672-9860-D926C216A6CF-109,NY,MSNBC - Premium,4/16/21 0:00,10.95555556,20
309346,00D43FEC-B01E-4672-9860-D926C216A6CF-109,NY,CNN - Premium,4/17/21 0:00,25.07222222,20
272036,00D43FEC-B01E-4672-9860-D926C216A6CF-109,NY,MSNBC - Premium,4/20/21 0:00,2.905555556,20
309346,00D43FEC-B01E-4672-9860-D926C216A6CF-109,NY,CNN - Premium,4/20/21 0:00,8.411111111,20
306901,00D43FEC-B01E-4672-9860-D926C216A6CF-109,NY,FOX News Radio - Premium,4/20/21 0:00,1.705555556,20
309346,00D43FEC-B01E-4672-9860-D926C216A6CF-109,NY,CNN - Premium,4/21/21 0:00,0.272222222,20
272036,00D43FEC-B01E-4672-9860-D926C216A6CF-109,NY,MSNBC - Premium,4/23/21 0:00,0,20
309346,00D43FEC-B01E-4672-9860-D926C216A6CF-109,NY,CNN - Premium,4/23/21 0:00,12.86111111,20
306901,00D43FEC-B01E-4672-9860-D926C216A6CF-109,NY,FOX News Radio - Premium,4/23/21 0:00,0.022222222,20
272036,00D43FEC-B01E-4672-9860-D926C216A6CF-109,NY,MSNBC - Premium,4/24/21 0:00,7.066666667,20
309346,00D43FEC-B01E-4672-9860-D926C216A6CF-109,NY,CNN - Premium,4/24/21 0:00,7.1,20
272036,00D7A615-C0E4-4F10-9666-9A61FA8DA352-777,NC,MSNBC - Premium,3/29/21 0:00,1.245833333,13
235318,00DE5BEA-074A-4334-902E-0DC415A85391-777,CA,Sounds of the Symphony (Premium),4/19/21 0:00,33.4,18
235318,00DE5BEA-074A-4334-902E-0DC415A85391-777,CA,Sounds of the Symphony (Premium),4/24/21 0:00,8.645,72
297990,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,MSNBC,3/29/21 0:00,47.41444444,0
297990,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,MSNBC,3/30/21 0:00,28.42666667,8
297990,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,MSNBC,3/31/21 0:00,12.62111111,8
20407,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,CNN,3/31/21 0:00,15.99666667,4
297990,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,MSNBC,4/1/21 0:00,40.15777778,8
297990,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,MSNBC,4/2/21 0:00,27.20555556,12
297990,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,MSNBC,4/3/21 0:00,6.048888889,4
20407,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,CNN,4/3/21 0:00,10.57222222,4
297990,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,MSNBC,4/4/21 0:00,5.367777778,4
297990,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,MSNBC,4/5/21 0:00,26.65,8
297990,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,MSNBC,4/6/21 0:00,25.73555556,8
297990,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,MSNBC,4/7/21 0:00,30.71777778,16
297990,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,MSNBC,4/8/21 0:00,68.86333333,4
297990,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,MSNBC,4/9/21 0:00,18.88777778,8
297990,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,MSNBC,4/10/21 0:00,0,4
297990,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,MSNBC,4/11/21 0:00,16.32888889,4
297990,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,MSNBC,4/12/21 0:00,24.68111111,8
297990,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,MSNBC,4/13/21 0:00,21.94777778,8
297990,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,MSNBC,4/14/21 0:00,5.17,4
297990,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,MSNBC,4/15/21 0:00,8.784444444,12
297990,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,MSNBC,4/16/21 0:00,13.93888889,8
297990,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,MSNBC,4/18/21 0:00,13.07888889,4
297990,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,MSNBC,4/19/21 0:00,38.23888889,8
297990,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,MSNBC,4/20/21 0:00,9.59,4
297990,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,MSNBC,4/21/21 0:00,33.90777778,4
297990,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,MSNBC,4/22/21 0:00,8.283333333,8
297990,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,MSNBC,4/23/21 0:00,5.014444444,12
297990,00E08944-57B0-4A10-8A31-677FA594F96C-777,FL,MSNBC,4/24/21 0:00,2.391111111,4
309346,00E127E6-0C19-467E-B62B-0D31BE2D0059-777,TN,CNN - Premium,3/30/21 0:00,1.840555556,2
309346,00E127E6-0C19-467E-B62B-0D31BE2D0059-777,TN,CNN - Premium,4/8/21 0:00,0.574444444,2
17075,00E256CB-B614-4E45-ACFF-F745B8FB267E-777,MA,Bloomberg Radio New York,4/1/21 0:00,2.971111111,7
17075,00E256CB-B614-4E45-ACFF-F745B8FB267E-777,MA,Bloomberg Radio New York,4/2/21 0:00,1.514722222,7
309608,00E256CB-B614-4E45-ACFF-F745B8FB267E-777,NY,Bloomberg Radio - Premium,4/6/21 0:00,2.8525,7
17075,00E256CB-B614-4E45-ACFF-F745B8FB267E-777,CT,Bloomberg Radio New York,4/22/21 0:00,2.243888889,7
306901,00E39394-D95F-41D4-B5E9-95D4AE452639-777,MN,FOX News Radio - Premium,4/20/21 0:00,3.1075,9
309346,00E5EC3F-6F50-4ED4-AED7-92D8F1C0BB9E-777,WA,CNN - Premium,3/29/21 0:00,5.806666667,18
309346,00E5EC3F-6F50-4ED4-AED7-92D8F1C0BB9E-777,WA,CNN - Premium,4/1/21 0:00,4.936666667,6
309346,00E5EC3F-6F50-4ED4-AED7-92D8F1C0BB9E-777,WA,CNN - Premium,4/2/21 0:00,15.89666667,12
309346,00E5EC3F-6F50-4ED4-AED7-92D8F1C0BB9E-777,WA,CNN - Premium,4/4/21 0:00,0.37,6
20407,00E5EC3F-6F50-4ED4-AED7-92D8F1C0BB9E-777,WA,CNN,4/6/21 0:00,1.630833333,6
20407,00E5EC3F-6F50-4ED4-AED7-92D8F1C0BB9E-777,WA,CNN,4/7/21 0:00,0.303333333,3
20407,00E5EC3F-6F50-4ED4-AED7-92D8F1C0BB9E-777,WA,CNN,4/8/21 0:00,1.0775,6
309346,00E5EC3F-6F50-4ED4-AED7-92D8F1C0BB9E-777,WA,CNN - Premium,4/9/21 0:00,16.20916667,39
309346,00E5EC3F-6F50-4ED4-AED7-92D8F1C0BB9E-777,WA,CNN - Premium,4/10/21 0:00,0,6
309346,00E5EC3F-6F50-4ED4-AED7-92D8F1C0BB9E-777,WA,CNN - Premium,4/11/21 0:00,2.25,3
309346,00E5EC3F-6F50-4ED4-AED7-92D8F1C0BB9E-777,WA,CNN - Premium,4/12/21 0:00,1.118333333,9
309346,00E5EC3F-6F50-4ED4-AED7-92D8F1C0BB9E-777,WA,CNN - Premium,4/13/21 0:00,1.805833333,12
309346,00E5EC3F-6F50-4ED4-AED7-92D8F1C0BB9E-777,WA,CNN - Premium,4/15/21 0:00,1.875,24
309346,00E7475B-8B32-4194-B2F7-BDEBF405D2BF-777,HI,CNN - Premium,4/15/21 0:00,0.002222222,4
235390,00E849CE-D8CC-4009-83C0-278790B476F7-777,NY,70's Hits (Premium),4/11/21 0:00,0.079166667,15
309346,00E8826C-7635-452E-992E-2A769807A277-777,CA,CNN - Premium,3/29/21 0:00,3.956944444,111
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,3/29/21 0:00,177.6925,148
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,3/30/21 0:00,415.9005556,74
309346,00E8826C-7635-452E-992E-2A769807A277-777,CA,CNN - Premium,3/30/21 0:00,0,37
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,3/31/21 0:00,207.8166667,74
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,4/1/21 0:00,379.0341667,0
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,4/2/21 0:00,490.8872222,0
309346,00E8826C-7635-452E-992E-2A769807A277-777,CA,CNN - Premium,4/3/21 0:00,333.6577778,37
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,4/3/21 0:00,80.53666667,37
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,4/4/21 0:00,31.95361111,74
309346,00E8826C-7635-452E-992E-2A769807A277-777,CA,CNN - Premium,4/4/21 0:00,310.3272222,37
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,4/5/21 0:00,93.34277778,74
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,4/6/21 0:00,298.3536111,111
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,4/7/21 0:00,129.4897222,148
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,4/8/21 0:00,136.2422222,185
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,4/9/21 0:00,117.5161111,111
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,4/10/21 0:00,131.9563889,74
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,4/12/21 0:00,80.90666667,111
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,4/13/21 0:00,145.3586111,148
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,4/14/21 0:00,230.7052778,222
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,4/15/21 0:00,271.025,296
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,4/16/21 0:00,160.9911111,148
309346,00E8826C-7635-452E-992E-2A769807A277-777,CA,CNN - Premium,4/16/21 0:00,11.82972222,74
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,4/17/21 0:00,89.95111111,111
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,4/18/21 0:00,86.78555556,111
309346,00E8826C-7635-452E-992E-2A769807A277-777,CA,CNN - Premium,4/18/21 0:00,27.75,37
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,4/19/21 0:00,133.1588889,185
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,4/20/21 0:00,121.6683333,185
309346,00E8826C-7635-452E-992E-2A769807A277-777,CA,CNN - Premium,4/20/21 0:00,47.74027778,74
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,4/21/21 0:00,171.2894444,185
309346,00E8826C-7635-452E-992E-2A769807A277-777,CA,CNN - Premium,4/21/21 0:00,36.04416667,37
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,4/22/21 0:00,280.09,296
309346,00E8826C-7635-452E-992E-2A769807A277-777,CA,CNN - Premium,4/23/21 0:00,39.26111111,37
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,4/23/21 0:00,402.6216667,222
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,4/24/21 0:00,108.41,111
272036,00E8826C-7635-452E-992E-2A769807A277-777,CA,MSNBC - Premium,4/25/21 0:00,59.91944444,185
309346,00E8826C-7635-452E-992E-2A769807A277-777,CA,CNN - Premium,4/25/21 0:00,80.03305556,111
250031,00EAD937-3BB7-4D97-8457-54EEA66EE45C-777,PA,90's Country,4/17/21 0:00,1.323611111,5
297990,00F2025C-6A9A-4E2D-A2C0-ED9678DFE87C-777,DC,MSNBC,3/30/21 0:00,4.353611111,21
297990,00F2025C-6A9A-4E2D-A2C0-ED9678DFE87C-777,DC,MSNBC,3/31/21 0:00,27.77638889,14
297990,00F2025C-6A9A-4E2D-A2C0-ED9678DFE87C-777,DC,MSNBC,4/1/21 0:00,25.24861111,14
297990,00F2025C-6A9A-4E2D-A2C0-ED9678DFE87C-777,DC,MSNBC,4/3/21 0:00,5.1625,7
297990,00F2025C-6A9A-4E2D-A2C0-ED9678DFE87C-777,DC,MSNBC,4/4/21 0:00,0.132222222,7
297990,00F2025C-6A9A-4E2D-A2C0-ED9678DFE87C-777,DC,MSNBC,4/5/21 0:00,6.482777778,7
297990,00F2025C-6A9A-4E2D-A2C0-ED9678DFE87C-777,DC,MSNBC,4/6/21 0:00,2.584166667,7
297990,00F2025C-6A9A-4E2D-A2C0-ED9678DFE87C-777,DC,MSNBC,4/7/21 0:00,9.3625,14
297990,00F2025C-6A9A-4E2D-A2C0-ED9678DFE87C-777,DC,MSNBC,4/8/21 0:00,35.9975,14
297990,00F2025C-6A9A-4E2D-A2C0-ED9678DFE87C-777,DC,MSNBC,4/9/21 0:00,28.29166667,7
297990,00F2025C-6A9A-4E2D-A2C0-ED9678DFE87C-777,DC,MSNBC,4/12/21 0:00,2.531666667,14
297990,00F2025C-6A9A-4E2D-A2C0-ED9678DFE87C-777,DC,MSNBC,4/13/21 0:00,2.193333333,14
297990,00F2025C-6A9A-4E2D-A2C0-ED9678DFE87C-777,DC,MSNBC,4/14/21 0:00,30.01055556,14
297990,00F2025C-6A9A-4E2D-A2C0-ED9678DFE87C-777,DC,MSNBC,4/15/21 0:00,57.20361111,21
297990,00F2025C-6A9A-4E2D-A2C0-ED9678DFE87C-777,DC,MSNBC,4/16/21 0:00,20.42444444,7
297990,00F2025C-6A9A-4E2D-A2C0-ED9678DFE87C-777,DC,MSNBC,4/18/21 0:00,6.93,7
297990,00F2025C-6A9A-4E2D-A2C0-ED9678DFE87C-777,DC,MSNBC,4/20/21 0:00,7.468611111,21
297990,00F2025C-6A9A-4E2D-A2C0-ED9678DFE87C-777,DC,MSNBC,4/21/21 0:00,2.609444444,7
297990,00F2025C-6A9A-4E2D-A2C0-ED9678DFE87C-777,DC,MSNBC,4/23/21 0:00,26.98305556,14
297990,00F2025C-6A9A-4E2D-A2C0-ED9678DFE87C-777,DC,MSNBC,4/24/21 0:00,18.795,7
297990,00F2025C-6A9A-4E2D-A2C0-ED9678DFE87C-777,DC,MSNBC,4/25/21 0:00,0.301388889,7
25876,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,ESPN Radio,3/29/21 0:00,0.005555556,1
297990,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,MSNBC,3/29/21 0:00,4.832222222,10
20407,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,CNN,3/29/21 0:00,0.972777778,8
297990,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,MSNBC,3/30/21 0:00,4.480833333,2
297990,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,MSNBC,3/31/21 0:00,9.6475,5
292162,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,CNN International,3/31/21 0:00,0,1
20407,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,CNN,3/31/21 0:00,0,1
297990,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,MSNBC,4/1/21 0:00,7.647777778,9
20407,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,CNN,4/1/21 0:00,0,6
292162,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,CNN International,4/1/21 0:00,0.003611111,1
25876,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,ESPN Radio,4/1/21 0:00,0.0025,1
20407,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,CNN,4/2/21 0:00,0,6
297990,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,MSNBC,4/2/21 0:00,7.948333333,18
292162,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,CNN International,4/2/21 0:00,0,1
249945,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,80's Hits,4/3/21 0:00,0,2
249942,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,Classic Hits,4/3/21 0:00,0,1
297990,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,MSNBC,4/3/21 0:00,6.335555556,8
249994,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,Classic Rock Hits,4/3/21 0:00,0,1
249944,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,70's Hits,4/3/21 0:00,0,1
306872,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,60's Hits,4/3/21 0:00,0,1
20407,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,CNN,4/3/21 0:00,0,3
224628,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,Country Roads,4/3/21 0:00,0,1
20407,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,CNN,4/4/21 0:00,0,5
297990,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,MSNBC,4/4/21 0:00,3.045,9
20407,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,CNN,4/5/21 0:00,8.33E-04,4
297990,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,MSNBC,4/5/21 0:00,4.226388889,7
20407,00F4D133-30BD-439F-82B4-EB48FB5BC347-777,TX,CNN,4/6/21 0:00,0,1
